entry_number,pmid,title,details,author,url
16101,32370911,What Type of Prostate Cancer Is Systematically Overlooked by Multiparametric Magnetic Resonance Imaging? An Analysis from the PROMIS Cohort,Eur Urol. 2020 Aug;78(2):163-170. doi: 10.1016/j.eururo.2020.04.029. Epub 2020 May 1.,Norris JM,https://www.ncbi.nlm.nih.gov/pubmed/32370911
16102,33067276,"Cohort profile: the Alberta Prostate Cancer Research Initiative (APCaRI) Registry and Biorepository facilitates technology translation to the clinic through the use of linked, longitudinal clinical and patient-reported data and biospecimens from men in Alberta, Canada",BMJ Open. 2020 Oct 16;10(10):e037222. doi: 10.1136/bmjopen-2020-037222.,Vasquez C,https://www.ncbi.nlm.nih.gov/pubmed/33067276
16103,33046412,"The ""Is mpMRI Enough"" or IMRIE Study: A Multicentre Evaluation of Prebiopsy Multiparametric Magnetic Resonance Imaging Compared with Biopsy",Eur Urol Focus. 2021 Sep;7(5):1027-1034. doi: 10.1016/j.euf.2020.09.012. Epub 2020 Oct 10.,Stonier T,https://www.ncbi.nlm.nih.gov/pubmed/33046412
16107,33175360,Current status of radioligand therapy and positron-emission tomography with prostate-specific membrane antigen,Ann Nucl Med. 2020 Dec;34(12):879-883. doi: 10.1007/s12149-020-01549-5. Epub 2020 Nov 11.,Inubushi M,https://www.ncbi.nlm.nih.gov/pubmed/33175360
16108,33164219,Deformable MR-CBCT prostate registration using biomechanically constrained deep learning networks,Med Phys. 2021 Jan;48(1):253-263. doi: 10.1002/mp.14584. Epub 2020 Nov 27.,Fu Y,https://www.ncbi.nlm.nih.gov/pubmed/33164219
16109,32665121,"Combination of NDRG2 overexpression, X-ray radiation and docetaxel enhances apoptosis and inhibits invasiveness properties of LNCaP cells",Urol Oncol. 2020 Nov;38(11):849.e1-849.e9. doi: 10.1016/j.urolonc.2020.06.017. Epub 2020 Jul 12.,Alizadeh Zarei M,https://www.ncbi.nlm.nih.gov/pubmed/32665121
16110,32622779,Prostate intrafraction motion during the preparation and delivery of MR-guided radiotherapy sessions on a 1.5T MR-Linac,Radiother Oncol. 2020 Oct;151:88-94. doi: 10.1016/j.radonc.2020.06.044. Epub 2020 Jul 3.,de Muinck Keizer DM,https://www.ncbi.nlm.nih.gov/pubmed/32622779
16111,32568785,Alzheimer Gene BIN1 may Simultaneously Influence Dementia Risk and Androgen Deprivation Therapy Dosage in Prostate Cancer,Am J Clin Oncol. 2020 Oct;43(10):685-689. doi: 10.1097/COC.0000000000000727.,Lehrer S,https://www.ncbi.nlm.nih.gov/pubmed/32568785
16113,32424596,"ESUR/ESUI consensus statements on multi-parametric MRI for the detection of clinically significant prostate cancer: quality requirements for image acquisition, interpretation and radiologists' training",Eur Radiol. 2020 Oct;30(10):5404-5416. doi: 10.1007/s00330-020-06929-z. Epub 2020 May 19.,de Rooij M,https://www.ncbi.nlm.nih.gov/pubmed/32424596
16115,33373704,Preserving Well-being in Patients With Advanced and Late Prostate Cancer,Urology. 2021 Sep;155:199-209. doi: 10.1016/j.urology.2020.12.018. Epub 2020 Dec 26.,Handley NR,https://www.ncbi.nlm.nih.gov/pubmed/33373704
16116,32385837,Unmet expectations in prostate cancer patients and their association with decision regret,J Cancer Surviv. 2020 Oct;14(5):731-738. doi: 10.1007/s11764-020-00888-6. Epub 2020 May 8.,Wollersheim BM,https://www.ncbi.nlm.nih.gov/pubmed/32385837
16118,32679272,Combined MRI-targeted Plus Systematic Confirmatory Biopsy Improves Risk Stratification for Patients Enrolling on Active Surveillance for Prostate Cancer,Urology. 2020 Oct;144:164-170. doi: 10.1016/j.urology.2020.06.061. Epub 2020 Jul 15.,O'Connor LP,https://www.ncbi.nlm.nih.gov/pubmed/32679272
16119,32845207,Histopathological re-evaluations of biopsies in prostate cancer: a nationwide observational study,Scand J Urol. 2020 Dec;54(6):463-469. doi: 10.1080/21681805.2020.1806354. Epub 2020 Aug 26.,van Santvoort BWH,https://www.ncbi.nlm.nih.gov/pubmed/32845207
16121,33219015,High-dose per Fraction Radiotherapy Induces Both Antitumor Immunity and Immunosuppressive Responses in Prostate Tumors,Clin Cancer Res. 2021 Mar 1;27(5):1505-1515. doi: 10.1158/1078-0432.CCR-20-2293. Epub 2020 Nov 20.,Lin L,https://www.ncbi.nlm.nih.gov/pubmed/33219015
16122,33271756,"Efficacy and Mechanism of Action of Marine Alkaloid 3,10-Dibromofascaplysin in Drug-Resistant Prostate Cancer Cells",Mar Drugs. 2020 Dec 1;18(12):609. doi: 10.3390/md18120609.,Dyshlovoy SA,https://www.ncbi.nlm.nih.gov/pubmed/33271756
16123,33142234,Hypoxia theranostics of a human prostate cancer xenograft and the resulting effects on the tumor microenvironment,Neoplasia. 2020 Dec;22(12):679-688. doi: 10.1016/j.neo.2020.10.001. Epub 2020 Oct 23.,Krishnamachary B,https://www.ncbi.nlm.nih.gov/pubmed/33142234
16124,33034812,Quality of life more than 10 years after radiotherapy for localized prostate cancer-impact of time after treatment and prescription dose,Qual Life Res. 2021 Feb;30(2):437-443. doi: 10.1007/s11136-020-02639-7. Epub 2020 Oct 9.,Pinkawa M,https://www.ncbi.nlm.nih.gov/pubmed/33034812
16127,32758032,The emerging role of PARP inhibitors in prostate cancer,Expert Rev Anticancer Ther. 2020 Aug;20(8):715-726. doi: 10.1080/14737140.2020.1797497. Epub 2020 Aug 6.,Stellato M,https://www.ncbi.nlm.nih.gov/pubmed/32758032
16128,33026927,Application of the PRECISION Trial Biopsy Strategy to a Contemporary Magnetic Resonance Imaging-Targeted Biopsy Cohort-How Many Clinically Significant Prostate Cancers are Missed?,J Urol. 2021 Mar;205(3):740-747. doi: 10.1097/JU.0000000000001406. Epub 2020 Oct 7.,Feuer Z,https://www.ncbi.nlm.nih.gov/pubmed/33026927
16129,32865839,Meeting report from the Prostate Cancer Foundation PSMA theranostics state of the science meeting,Prostate. 2020 Nov;80(15):1273-1296. doi: 10.1002/pros.24056. Epub 2020 Aug 31.,Miyahira AK,https://www.ncbi.nlm.nih.gov/pubmed/32865839
16130,32286677,Prognostic value of microRNA-20b expression level in patients with prostate cancer,Histol Histopathol. 2020 Aug;35(8):827-831. doi: 10.14670/HH-18-216. Epub 2020 Apr 14.,Zhang R,https://www.ncbi.nlm.nih.gov/pubmed/32286677
16133,32701718,Where to next prostate-specific membrane antigen PET imaging frontiers?,Curr Opin Urol. 2020 Sep;30(5):672-678. doi: 10.1097/MOU.0000000000000797.,Donswijk ML,https://www.ncbi.nlm.nih.gov/pubmed/32701718
16135,32663819,Quality assurance of IMRT treatment plans for a 1.5 T MR-linac using a 2D ionization chamber array and a static solid phantom,Phys Med Biol. 2020 Aug 13;65(16):16NT01. doi: 10.1088/1361-6560/aba5ec.,Mönnich D,https://www.ncbi.nlm.nih.gov/pubmed/32663819
16140,33128596,Role of prehabilitation following major uro-oncologic surgery: a narrative review,World J Urol. 2022 Jun;40(6):1289-1298. doi: 10.1007/s00345-020-03505-4. Epub 2020 Oct 31.,Minnella EM,https://www.ncbi.nlm.nih.gov/pubmed/33128596
16141,33112008,Do radiation oncologists and urologists endorse decision aids for active surveillance of low-risk prostate cancer: Results from a national survey,Eur J Cancer Care (Engl). 2021 Jan;30(1):e13301. doi: 10.1111/ecc.13301. Epub 2020 Oct 27.,Puneet K,https://www.ncbi.nlm.nih.gov/pubmed/33112008
16142,33219158,Review of Palliative (223)Ra in Metastatic Castration-Resistant Prostate Cancer: Experience at West Virginia University Cancer Center,J Nucl Med Technol. 2021 Mar;49(1):70-74. doi: 10.2967/jnmt.120.254474. Epub 2020 Nov 20.,Arays R,https://www.ncbi.nlm.nih.gov/pubmed/33219158
16143,32701148,Development and Validation of a Deep Learning Algorithm for Gleason Grading of Prostate Cancer From Biopsy Specimens,JAMA Oncol. 2020 Sep 1;6(9):1372-1380. doi: 10.1001/jamaoncol.2020.2485.,Nagpal K,https://www.ncbi.nlm.nih.gov/pubmed/32701148
16144,32772613,Effects of replacing PSA with Stockholm3 for diagnosis of clinically significant prostate cancer in a healthcare system - the Stavanger experience,Scand J Prim Health Care. 2020 Sep;38(3):315-322. doi: 10.1080/02813432.2020.1802139. Epub 2020 Aug 8.,Viste E,https://www.ncbi.nlm.nih.gov/pubmed/32772613
16146,32861704,Role of 68-Ga-PSMA-PET/CT in pelvic radiotherapy field definitions for lymph node coverage in prostate cancer patients,Radiother Oncol. 2020 Oct;151:222-227. doi: 10.1016/j.radonc.2020.08.021. Epub 2020 Aug 28.,Onal C,https://www.ncbi.nlm.nih.gov/pubmed/32861704
16147,32586404,Inhibition of Notch pathway enhances the anti-tumor effect of docetaxel in prostate cancer stem-like cells,Stem Cell Res Ther. 2020 Jun 26;11(1):258. doi: 10.1186/s13287-020-01773-w.,Wang L,https://www.ncbi.nlm.nih.gov/pubmed/32586404
16150,33139720,Preclinical studies using cisplatin/carboplatin to restore the Enzalutamide sensitivity via degrading the androgen receptor splicing variant 7 (ARv7) to further suppress Enzalutamide resistant prostate cancer,Cell Death Dis. 2020 Nov 2;11(11):942. doi: 10.1038/s41419-020-02970-4.,Chou FJ,https://www.ncbi.nlm.nih.gov/pubmed/33139720
16151,32844593,Physicochemical damage and early-stage biological response to X-ray radiation studied in prostate cancer cells by Raman spectroscopy,J Biophotonics. 2020 Dec;13(12):e202000252. doi: 10.1002/jbio.202000252. Epub 2020 Sep 18.,Roman M,https://www.ncbi.nlm.nih.gov/pubmed/32844593
16152,33125383,Clinical characteristics and primary management of patients diagnosed with prostate cancer between 2015 and 2019 at the Uganda Cancer Institute,PLoS One. 2020 Oct 30;15(10):e0236458. doi: 10.1371/journal.pone.0236458. eCollection 2020.,Katongole P,https://www.ncbi.nlm.nih.gov/pubmed/33125383
16153,32768356,Active Surveillance for Intermediate-Risk Prostate Cancer: Systematic Review and Meta-analysis of Current Protocols and Outcomes,Clin Genitourin Cancer. 2020 Dec;18(6):e739-e753. doi: 10.1016/j.clgc.2020.05.008. Epub 2020 May 22.,Enikeev D,https://www.ncbi.nlm.nih.gov/pubmed/32768356
16154,32997342,Impact of 23-valent pneumococcal polysaccharide vaccination on the frequency of pneumonia-related hospitalization and survival in elderly patients with prostate cancer: A seven-year nationwide matched cohort study,Cancer. 2021 Jan 1;127(1):124-136. doi: 10.1002/cncr.33203. Epub 2020 Sep 30.,Li CY,https://www.ncbi.nlm.nih.gov/pubmed/32997342
16155,32870824,Atorvastatin Enhances Effects of Radiotherapy on Prostate Cancer Cells and Xenograft Tumor Mice Through Triggering Interaction Between Bcl-2 and MSH2,Med Sci Monit. 2020 Sep 1;26:e923560. doi: 10.12659/MSM.923560.,He Z,https://www.ncbi.nlm.nih.gov/pubmed/32870824
16156,33149212,Evaluation of cytokine expression and circulating immune cell subsets as potential parameters of acute radiation toxicity in prostate cancer patients,Sci Rep. 2020 Nov 4;10(1):19002. doi: 10.1038/s41598-020-75812-0.,Stanojkovi? TP,https://www.ncbi.nlm.nih.gov/pubmed/33149212
16157,32748714,"Preexisting diabetes, metformin use and long-term survival in patients with prostate cancer",Scand J Urol. 2020 Oct;54(5):401-407. doi: 10.1080/21681805.2020.1798502. Epub 2020 Aug 4.,Linkeviciute-Ulinskiene D,https://www.ncbi.nlm.nih.gov/pubmed/32748714
16159,33171177,Ablation of LGR4 signaling enhances radiation sensitivity of prostate cancer cells,Life Sci. 2021 Jan 15;265:118737. doi: 10.1016/j.lfs.2020.118737. Epub 2020 Nov 7.,Liang F,https://www.ncbi.nlm.nih.gov/pubmed/33171177
16160,32166568,Evaluation of serum fatty acid binding protein-4 (FABP-4) as a novel biomarker to predict biopsy outcomes in prostate biopsy naïve patients,Int Urol Nephrol. 2020 Aug;52(8):1483-1490. doi: 10.1007/s11255-020-02426-w. Epub 2020 Mar 12.,Harraz AM,https://www.ncbi.nlm.nih.gov/pubmed/32166568
16161,32917955,Aberrant activation of super enhancer and choline metabolism drive antiandrogen therapy resistance in prostate cancer,Oncogene. 2020 Oct;39(42):6556-6571. doi: 10.1038/s41388-020-01456-z. Epub 2020 Sep 11.,Wen S,https://www.ncbi.nlm.nih.gov/pubmed/32917955
16162,32609397,Can the combination of biparametric magnetic resonance imaging and PSA-related indicators predict the prostate biopsy outcome?,Andrologia. 2020 Nov;52(10):e13734. doi: 10.1111/and.13734. Epub 2020 Jul 1.,Zhu J,https://www.ncbi.nlm.nih.gov/pubmed/32609397
16163,32657864,223Ra-Dichloride Response Evaluation Using 18F-Fluciclovine PET/CT and Bone Scintigraphy in a Patient With Castration-Resistant Metastatic Prostate Cancer,Clin Nucl Med. 2020 Nov;45(11):e486-e488. doi: 10.1097/RLU.0000000000003168.,Wang J,https://www.ncbi.nlm.nih.gov/pubmed/32657864
16164,33045468,Role of secreted extracellular nicotinamide phosphoribosyltransferase (eNAMPT) in prostate cancer progression: Novel biomarker and therapeutic target,EBioMedicine. 2020 Nov;61:103059. doi: 10.1016/j.ebiom.2020.103059. Epub 2020 Oct 9.,Sun BL,https://www.ncbi.nlm.nih.gov/pubmed/33045468
16166,33308527,Prostatic Artery Embolization in Refractory Hematuria of Prostatic Origin,Tech Vasc Interv Radiol. 2020 Sep;23(3):100694. doi: 10.1016/j.tvir.2020.100694. Epub 2020 Oct 6.,Kably I,https://www.ncbi.nlm.nih.gov/pubmed/33308527
16167,32890616,Performance of Multiparametric MRI of the Prostate in Biopsy Naïve Men: A Meta-analysis of Prospective Studies,Urology. 2020 Dec;146:189-195. doi: 10.1016/j.urology.2020.06.102. Epub 2020 Sep 2.,Becerra MF,https://www.ncbi.nlm.nih.gov/pubmed/32890616
16171,32975001,One Stop Prostate Clinic': prospective analysis of 1000 men attending a public same-day prostate cancer assessment and/or diagnostic clinic,ANZ J Surg. 2021 Apr;91(4):558-564. doi: 10.1111/ans.16329. Epub 2020 Sep 25.,Hawks C,https://www.ncbi.nlm.nih.gov/pubmed/32975001
16174,32661773,Increased phospholipase D activity contributes to tumorigenesis in prostate cancer cell models,Mol Cell Biochem. 2020 Oct;473(1-2):263-279. doi: 10.1007/s11010-020-03827-2. Epub 2020 Jul 14.,Borel M,https://www.ncbi.nlm.nih.gov/pubmed/32661773
16175,33593484,The ADRB1 (Adrenoceptor Beta 1) and ADRB2 genes significantly co-express with commonly mutated genes in prostate cancer,Discov Med. 2020 Nov-Dec;30(161):163-171.,Lehrer S,https://www.ncbi.nlm.nih.gov/pubmed/33593484
16176,33258506,Determining the prognostic significance of IKK? in prostate cancer,Prostate. 2020 Oct;80(14):1188-1202. doi: 10.1002/pros.24045. Epub 2020 Jul 21.,Montes M,https://www.ncbi.nlm.nih.gov/pubmed/33258506
16177,32748295,Effect of core needle biopsy number on intraductal carcinoma of the prostate (IDC-P) diagnosis in patients with metastatic hormone-sensitive prostate cancer,Int J Clin Oncol. 2020 Dec;25(12):2130-2137. doi: 10.1007/s10147-020-01756-0. Epub 2020 Aug 3.,Kato M,https://www.ncbi.nlm.nih.gov/pubmed/32748295
16178,33086151,PSMA targeted conjugates based on dextran,Appl Radiat Isot. 2021 Jan;167:109439. doi: 10.1016/j.apradiso.2020.109439. Epub 2020 Oct 2.,Janczewska M,https://www.ncbi.nlm.nih.gov/pubmed/33086151
16179,32946625,Prostate biopsy histopathologic features correlate with a commercial gene expression assay's reclassification of patient NCCN risk category,Prostate. 2020 Dec;80(16):1421-1428. doi: 10.1002/pros.24072. Epub 2020 Sep 18.,Greenland NY,https://www.ncbi.nlm.nih.gov/pubmed/32946625
16180,33094433,Extensive preclinical evaluation of lutetium-177-labeled PSMA-specific tracers for prostate cancer radionuclide therapy,Eur J Nucl Med Mol Imaging. 2021 May;48(5):1339-1350. doi: 10.1007/s00259-020-05057-6. Epub 2020 Oct 23.,Ruigrok EAM,https://www.ncbi.nlm.nih.gov/pubmed/33094433
16181,32613373,Training prostate cancer survivors and caregivers to be peer navigators: a blended online/in-person competency-based training program,Support Care Cancer. 2021 Mar;29(3):1235-1244. doi: 10.1007/s00520-020-05586-8. Epub 2020 Jul 2.,Bender JL,https://www.ncbi.nlm.nih.gov/pubmed/32613373
16182,33053515,Deep learning-based inverse mapping for fluence map prediction,Phys Med Biol. 2020 Nov 27;65(23):10.1088/1361-6560/abc12c. doi: 10.1088/1361-6560/abc12c.,Ma L,https://www.ncbi.nlm.nih.gov/pubmed/33053515
16184,33341285,Is Prostate-specific Membrane Antigen Positron Emission Tomography/Computed Tomography Imaging Cost-effective in Prostate Cancer: An Analysis Informed by the proPSMA Trial,Eur Urol. 2021 Mar;79(3):413-418. doi: 10.1016/j.eururo.2020.11.043. Epub 2020 Dec 16.,de Feria Cardet RE,https://www.ncbi.nlm.nih.gov/pubmed/33341285
16185,32253231,Mechanistic Insights for Optimizing PSMA Radioligand Therapy,Clin Cancer Res. 2020 Jun 15;26(12):2774-2776. doi: 10.1158/1078-0432.CCR-20-0209. Epub 2020 Apr 6.,Ravi Kumar AS,https://www.ncbi.nlm.nih.gov/pubmed/32253231
16186,31501082,Prebiopsy IMPROD Biparametric Magnetic Resonance Imaging Combined with Prostate-Specific Antigen Density in the Diagnosis of Prostate Cancer: An External Validation Study,Eur Urol Oncol. 2020 Oct;3(5):648-656. doi: 10.1016/j.euo.2019.08.008. Epub 2019 Sep 6.,Knaapila J,https://www.ncbi.nlm.nih.gov/pubmed/31501082
16188,32620600,Review of the Role of Radiomics in Tumour Risk Classification and Prognosis of Cancer,Anticancer Res. 2020 Jul;40(7):3605-3618. doi: 10.21873/anticanres.14350.,Li Wen Y,https://www.ncbi.nlm.nih.gov/pubmed/32620600
16189,32690501,Prediction models for prostate cancer to be used in the primary care setting: a systematic review,BMJ Open. 2020 Jul 19;10(7):e034661. doi: 10.1136/bmjopen-2019-034661.,Aladwani M,https://www.ncbi.nlm.nih.gov/pubmed/32690501
16190,32201312,NF-?B signaling promotes castration-resistant prostate cancer initiation and progression,Pharmacol Ther. 2020 Jul;211:107538. doi: 10.1016/j.pharmthera.2020.107538. Epub 2020 Mar 19.,Thomas-Jardin SE,https://www.ncbi.nlm.nih.gov/pubmed/32201312
16192,31997148,Decreasing the prospect of upper extremity neuropraxia during robotic assisted laparoscopic prostatectomy: a novel technique,J Robot Surg. 2020 Oct;14(5):733-738. doi: 10.1007/s11701-020-01047-w. Epub 2020 Jan 29.,Watson MJ,https://www.ncbi.nlm.nih.gov/pubmed/31997148
16193,32628099,"Pain in Men Undergoing Transperineal Free-Hand Multiparametric Magnetic Resonance Imaging Fusion Targeted Biopsies under Local Anesthesia: Outcomes and Predictors from a Multicenter Study of 1,008 Patients",J Urol. 2020 Dec;204(6):1209-1215. doi: 10.1097/JU.0000000000001234. Epub 2020 Jul 6.,Marra G,https://www.ncbi.nlm.nih.gov/pubmed/32628099
16194,33151620,ARPM-net: A novel CNN-based adversarial method with Markov random field enhancement for prostate and organs at risk segmentation in pelvic CT images,Med Phys. 2021 Jan;48(1):227-237. doi: 10.1002/mp.14580. Epub 2020 Nov 24.,Zhang Z,https://www.ncbi.nlm.nih.gov/pubmed/33151620
